method,split,event_id,pair,translation_mm,rotation_deg,directed_corner_count,cross_view_pixel_sse,cross_view_reprojection_rmse_px,pixel_failure
horaud,train,3,0-2,4.262711598794258,0.47762508798426767,110,90.94609335292964,0.9092759024876964,
horaud,train,3,0-3,0.5087967039485233,0.04424203962866198,90,21.5416612991769,0.4892359269443288,
horaud,train,3,1-2,4.511980878404225,0.43345230243800903,73,32.148395123975824,0.6636180937113143,
horaud,train,3,1-3,1.2499760988644995,0.11559638870088781,53,29.739585197847738,0.7490822711932216,
horaud,train,3,2-3,3.9356850313262606,0.44414357212360517,100,82.57047296539582,0.9086829643247188,
horaud,train,4,0-1,2.365676271028444,0.1552248433633539,67,323.75445346465597,2.198216554814502,
horaud,train,4,0-2,1.785731889500065,0.34869786895479465,113,1275.6750237667834,3.359934449116666,
horaud,train,4,0-3,0.1948293514005563,0.008067538679644734,90,28.63490532518076,0.5640617118048615,
horaud,train,4,1-2,2.9693752123723,0.376774629539846,74,318.56523016125186,2.0748338590642916,
horaud,train,4,1-3,2.382087740155266,0.15677996021996013,51,236.5594846804933,2.1536994377686427,
horaud,train,4,2-3,2.7870347804581246,0.3429332762112226,97,852.5308899572599,2.9646210966971918,
